Deeply Under Construction.

row     status      agegrp      cond        duration
----------------------------------------------------
 59431  recovered   age40_59    57|68      
 59433  recovered   age40_59    55|67      
 59438  recovered   age40_59    58|78      
 59439  recovered   age40_59    63|81      
 59441  recovered   age40_59    63|77      
 59448  recovered   age40_59    44|59|70   
 59456  recovered   age40_59    54|70      
 59463  recovered   age40_59    56|67      
 59471  recovered   age40_59    51|73      
 59472  recovered   age40_59    63|80      
 59477  recovered   age40_59    66|81      
 59479  recovered   age40_59    58|71      
 59486  recovered   age40_59    41|68      
 59487  recovered   age40_59    46|57|66   
 59491  recovered   age40_59    54|72      
 59492  recovered   age40_59    46|68|91   
 59497  recovered   age40_59    57|85      
 59498  recovered   age40_59    46|88      
 59499  recovered   age40_59    60|78      
 59501  recovered   age40_59    55|75      
 59502  recovered   age40_59    47|65      
 59503  recovered   age40_59    43|63      
 59504  recovered   age40_59    54|84|100  
 59506  recovered   age40_59    60|74      
 59511  recovered   age40_59    46|58|77   
 59513  recovered   age40_59    55|88      
 59515  recovered   age40_59    51|69      
 59518  recovered   age40_59    51|61|73   
 59519  recovered   age40_59    45|59|68   
 59523  recovered   age40_59    48|58|73   
 59526  recovered   age40_59    43|58      
 59530  recovered   age40_59    59|78      
 59533  recovered   age40_59    67|85      
 59534  recovered   age40_59    58|98      
 59535  recovered   age40_59    47|79      
 59538  recovered   age40_59    51|84      
 59541  recovered   age40_59    50|61|80   
 59542  recovered   age40_59    52|68      
 59546  recovered   age40_59    56|71|86   
 59548  recovered   age40_59    56|73      
 59549  recovered   age40_59    53|67      
 59550  recovered   age40_59    54|66      
 59552  recovered   age40_59    57|67|76   
 59556  recovered   age40_59    48|57|72   
 59557  recovered   age40_59    52|73      
 59558  recovered   age40_59    52|66      
 59559  recovered   age40_59    51|68      
 59560  recovered   age40_59    42|57|80   
 59564  recovered   age40_59    42|87      
 59568  recovered   age40_59    67|82      
 59570  recovered   age40_59    56|80      
 59572  recovered   age40_59    54|97      
 59574  recovered   age40_59    35|78      
 59580  recovered   age40_59    51|74      
 59583  recovered   age40_59    43|60      
 59585  recovered   age40_59    52|61|74|96
 59587  recovered   age40_59    34|66|90   
 59590  recovered   age40_59    44|53|62   
 59591  recovered   age40_59    29|66|91   
 59596  recovered   age40_59    44|63      
 59598  recovered   age40_59    57|85      
 59600  recovered   age40_59    45|62      
 59603  recovered   age40_59    54|88      
 59616  recovered   age40_59    50|69|93   
 59617  recovered   age40_59    47|63      
 59619  recovered   age40_59    48|93      
 59620  recovered   age40_59    51|67      
 59624  recovered   age40_59    53|65      
 59630  recovered   age40_59    58|79      
 59633  recovered   age40_59    49|87      
 59636  recovered   age40_59    74|89      
 59637  recovered   age40_59    46|68      
 59639  recovered   age40_59    44|71      
 59640  recovered   age40_59    58|72      
 59643  recovered   age40_59    62|87      
 59646  recovered   age40_59    49|58|69|81
 59650  recovered   age40_59    50|69      
 59652  recovered   age40_59    64|78      
 59658  recovered   age40_59    68|84      
 59659  recovered   age40_59    49|66      
 59662  recovered   age40_59    56|67|79   
 59664  recovered   age40_59    66|82      
 59667  recovered   age40_59    54|90      
 59671  recovered   age40_59    59|76      
 59672  recovered   age40_59    52|83|102  
 59674  recovered   age40_59    65|81|96   
 59675  recovered   age40_59    65|85      
 59678  recovered   age40_59    47|58|78   
 59681  recovered   age40_59    50|62|79   
 59682  recovered   age40_59    42|70      
 59683  recovered   age40_59    57|66      
 59685  recovered   age40_59    44|65      
 59691  recovered   age40_59    59|104     
 59692  recovered   age40_59    57|77      
 59694  recovered   age40_59    40|55      
 59696  recovered   age40_59    44|57      
 59701  recovered   age40_59    71|96      
 59703  recovered   age40_59    62|78      
 59704  recovered   age40_59    45|57      
 59708  recovered   age40_59    35|86      
 59712  recovered   age40_59    48|69      
 59713  recovered   age40_59    53|68      
 59716  recovered   age40_59    54|85      
 59718  recovered   age40_59    57|71      
 59720  recovered   age40_59    80|90      
 59725  recovered   age40_59    57|68      
 59726  recovered   age40_59    55|65      
 59729  recovered   age40_59    59|85      
 59731  recovered   age40_59    52|67      
 59734  recovered   age40_59    65|79      
 59735  recovered   age40_59    45|56      
 59736  recovered   age40_59    67|86      
 59738  recovered   age40_59    114|126    
 59741  recovered   age40_59    55|70      
 59743  recovered   age40_59    56|72      
 59748  recovered   age40_59    50|99      
 59749  recovered   age40_59    53|93      
 59750  recovered   age40_59    53|66      
 59751  recovered   age40_59    43|58|75   
 59752  recovered   age40_59    52|62      
 59754  recovered   age40_59    52|74|84   
 59755  recovered   age40_59    71|92      
 59756  recovered   age40_59    53|69|89   
 59758  recovered   age40_59    35|57|73   
 59760  recovered   age40_59    62|76      
 59761  recovered   age40_59    42|61      
 59763  recovered   age40_59    62|102     
 59764  recovered   age40_59    61|77      
 59766  recovered   age40_59    54|65|98   
 59768  recovered   age40_59    28|61      
 59776  recovered   age40_59    41|67      
 59777  recovered   age40_59    50|84      
 59778  recovered   age40_59    41|52      
 59780  recovered   age40_59    38|70      
 59781  recovered   age40_59    57|103     
 59786  recovered   age40_59    49|63|99   
 59789  recovered   age40_59    51|71      
 59796  recovered   age40_59    49|60|75   
 59800  recovered   age40_59    58|73      
 59801  recovered   age40_59    35|54|65   
 59802  recovered   age40_59    46|61|80   
 59803  recovered   age40_59    51|69      
 59804  recovered   age40_59    59|75      
 59806  recovered   age40_59    51|75      
 59809  recovered   age40_59    44|62|75   
 59816  recovered   age40_59    40|86      
 59818  recovered   age40_59    53|89      
 59819  recovered   age40_59    56|68      
 59820  recovered   age40_59    48|62|98   
 59822  recovered   age40_59    61|72|86   
 59823  recovered   age40_59    64|77      
 59824  recovered   age40_59    56|73      
 59825  recovered   age40_59    45|62      
 59827  recovered   age40_59    50|72      
 59830  recovered   age40_59    56|79      
 59833  recovered   age40_59    55|70      
 59834  recovered   age40_59    55|71      
 59845  recovered   age40_59    50|111     
 59853  recovered   age40_59    32|52      
 59856  recovered   age40_59    52|65|76   
 59858  recovered   age40_59    33|53|63   
 59860  recovered   age40_59    52|63|77|89
 59861  recovered   age40_59    49|70      
 59863  recovered   age40_59    50|73|94   
 59865  recovered   age40_59    39|50      
 59868  recovered   age40_59    72|92      
 59871  recovered   age40_59    56|69|84   
 59876  recovered   age40_59    65|79      
 59883  recovered   age40_59    58|89      
 59888  recovered   age40_59    49|64      
 59889  recovered   age40_59    60|75      
 59893  recovered   age40_59    55|70      
 59902  recovered   age40_59    52|66      
 59905  recovered   age40_59    46|61      
 59906  recovered   age40_59    47|57      
 59908  recovered   age40_59    46|89      
 59910  recovered   age40_59    47|67      
 59911  recovered   age40_59    59|70      
 59912  recovered   age40_59    47|80      
 59918  recovered   age40_59    52|67      
 59919  recovered   age40_59    52|63      
 59922  recovered   age40_59    53|68      
 59935  recovered   age40_59    53|83      
 59936  recovered   age40_59    75|85      
 59937  recovered   age40_59    54|65      
 59938  recovered   age40_59    54|81      
 59939  recovered   age40_59    69|80      
 59940  recovered   age40_59    53|66|90   
 59941  recovered   age40_59    61|92      
 59944  recovered   age40_59    61|106     
 59945  recovered   age40_59    46|56      
 59949  recovered   age40_59    57|67      
 59950  recovered   age40_59    62|78      
 59952  recovered   age40_59    51|68      
 59953  recovered   age40_59    56|73      
 59955  recovered   age40_59    59|70      
 59956  recovered   age40_59    72|81      
 59957  recovered   age40_59    32|63|72   
 59960  recovered   age40_59    54|64|82   
 59961  recovered   age40_59    57|83      
 59962  recovered   age40_59    70|89      
 59963  recovered   age40_59    34|56|69   
 59965  recovered   age40_59    45|60      
 59967  recovered   age40_59    45|57|79   
 59969  recovered   age40_59    35|57      
 59970  recovered   age40_59    74|88      
 59976  recovered   age40_59    58|72|104  
 59977  recovered   age40_59    55|73      
 59978  recovered   age40_59    54|70|83   
 59982  recovered   age40_59    44|58      
 59984  recovered   age40_59    54|76      
 59985  recovered   age40_59    67|81      
 59987  recovered   age40_59    59|79      
 59997  recovered   age40_59    52|63      
 60000  recovered   age40_59    58|72      
 60005  recovered   age40_59    52|71      
 60007  recovered   age40_59    61|79      
 60009  recovered   age40_59    43|54      
 60011  recovered   age40_59    55|65      
 60012  recovered   age40_59    67|85      
 60013  recovered   age40_59    57|71      
 60016  recovered   age40_59    49|119     
 60020  recovered   age40_59    39|71      
 60021  recovered   age40_59    54|94      
 60022  recovered   age40_59    53|65      
 60024  recovered   age40_59    69|92      
 60027  recovered   age40_59    54|64      
 60033  recovered   age40_59    61|72      
 60035  recovered   age40_59    54|88      
 60039  recovered   age40_59    60|73      
 60042  recovered   age40_59    67|81      
 60043  recovered   age40_59    39|62      
 60044  recovered   age40_59    56|65      
 60045  recovered   age40_59    59|74      
 60047  recovered   age40_59    54|72      
 60056  recovered   age40_59    60|74      
 60058  recovered   age40_59    46|61      
 60067  recovered   age40_59    56|67|76   
 60069  recovered   age40_59    57|66      
 60078  recovered   age40_59    70|102     
 60080  recovered   age40_59    45|76      
 60081  recovered   age40_59    64|74      
 60082  recovered   age40_59    49|63|80   
 60085  recovered   age40_59    64|73      
 60086  recovered   age40_59    64|86      
 60088  recovered   age40_59    54|64      
 60091  recovered   age40_59    49|70      
 60095  recovered   age40_59    62|77      
 60096  recovered   age40_59    68|87      
 60098  recovered   age40_59    67|81|92   
 60101  recovered   age40_59    45|59      
 60102  recovered   age40_59    43|54      
 60103  recovered   age40_59    51|72      
 60105  recovered   age40_59    45|81      
 60106  recovered   age40_59    34|59      
 60107  recovered   age40_59    52|88      
 60112  recovered   age40_59    47|61      
 60115  recovered   age40_59    52|75|91   
 60116  recovered   age40_59    61|79      
 60117  recovered   age40_59    61|74      
 60119  recovered   age40_59    50|60      
 60120  recovered   age40_59    50|59|77   
 60124  recovered   age40_59    59|73      
 60126  recovered   age40_59    75|84      
 60133  recovered   age40_59    44|73      
 60135  recovered   age40_59    60|133     
